Team Name,Playoff Percentage
San Diego Chargers,0.8300000000000006,12,12,13,11,11,12,12,11,12,11,12,9,10,12,11,12,13,12,11,11,12,10,10,11,12,10,10,12,12,13,14,10,12,11,11,14,12,12,10,12,13,13,9,12,12,10,13,11,12,10,13,13,10,11,13,10,10,14,10,11,14,9,11,13,13,11,14,10,10,13,12,13,12,10,12,11,13,10,12,11,10,10,11,14,10,9,10,10,12,11,12,13,10,11,11,11,13,11,12,13,12,10,11,13,10,13,13,10,11,12,10,13,11,13,11,13,12,10,12,11,12,10,11,13,13,10,11,11,8,13,10,11,9,9,10,12,10,13,13,13,11,11,13,9,12,10,10,12,9,12,12,12,12,11,13,12,10,11,10,10,11,12,12,12,11,10,12,13,12,12,13,13,12,13,10,11,10,13,13,13,11,12,12,12,13,10,13,12,12,12,11,10,11,12,9,11,14,11,11,10,12,10,12,12,11,11,13,11,10,13,13,12,12,13,12,12,12,10,12,11,12,12,10,10,12,10,11,12,12,13,10,11,11,9,10,11,13,12,12,10,12,12,12,10,11,13,14,13,10,11,13,12,12,13,12,11,9,10,12,13,10,11,11,10,13,14,10,10,10,13,10,12,13,13,11,11,12,12,11,11,11,12,11,10,13,13,10,12,11,12,10,11,11,12,11,10,13,11,13,12,9,11,13,12,13,12,12,11,11,11,12,12,10,9,8,11,11,13,12,10,11,11,13,10,10,10,13,9,12,12,12,13,11,11,11,10,10,13,11,10,12,11,13,12,13,14,14,10,13,12,11,13,13,12,12,12,10,12,13,10,13,11,13,13,12,12,11,9,9,13,12,10,10,11,11,9,12,12,12,13,11,10,11,10,11,12,8,12,11,13,9,12,11,12,12,12,10,12,12,10,12,9,11,9,11,11,12,9,10,11,12,14,10,10,12,12,11,11,11,10,9,8,11,12,10,11,10,12,11,11,11,9,11,11,14,11,11,12,12,11,12,10,14,11,10,8,12,12,13,11,10,10,11,12,12,11,11,12,12,12,14,10,13,12,9,11,12,12,13,10,9,11,14,13,12,11,12,11,11,12,11,11,11,12,10,12,13,12,13,12,10,11,13,10,10,11,9,11,12,11,10,13,13,9,10,12,11,10,12,12,11,11,12,13,9,9,12,10,12,13,11,11,10,12,12,10,11,12,12,9,12,12,13,11,13,13,10,14,9,11,12,12,12,11,12,10,13,12,11,11,12,10,11,10,11,12,13,12,10,12,10,12,13,10,10,10,9,13,11,10,11,13,12,13,10,11,12,12,11,13,12,10,13,11,11,12,11,12,13,13,13,12,13,13,11,11,10,11,11,11,13,10,11,10,13,12,12,12,11,8,13,12,10,10,12,11,10,13,11,11,10,11,11,12,11,12,14,11,10,11,12,12,11,9,13,12,8,9,11,11,12,12,13,13,10,12,13,12,10,10,12,10,11,12,12,12,13,11,12,11,10,9,13,12,11,10,11,12,11,11,12,13,12,11,11,10,11,12,12,12,12,13,11,13,11,12,13,13,13,11,12,13,12,12,9,10,11,13,11,12,12,11,12,14,10,13,12,12,11,10,11,8,11,11,11,12,12,13,10,13,10,11,11,12,14,10,10,11,12,9,10,10,12,10,14,13,10,11,12,9,12,12,14,11,12,9,12,11,13,9,10,12,13,11,11,12,11,12,11,13,12,11,13,12,11,13,13,9,11,13,13,10,13,12,12,13,10,11,10,12,12,11,12,11,12,12,13,12,9,11,11,11,14,11,10,11,12,14,9,13,10,13,10,13,12,12,12,12,12,11,11,12,10,13,11,13,12,12,12,10,12,12,12,11,13,10,11,13,13,12,12,11,12,12,12,11,10,12,10,9,11,12,12,10,9,11,12,13,11,11,13,10,12,14,9,10,12,12,11,11,11,11,10,14,12,11,12,10,10,8,13,9,13,12,11,11,13,10,13,12,9,9,13,10,11,11,10,8,11,12,11,9,12,12,11,11,11,12,10,11,11,12,9,13,13,10,12,9,14,12,13,12,10,14,11,10,11,10,11,12,11,13,14,12,13,10,12,12,12,12,13,12,11,12,13,8,12,10,13,11,11,12,9,11,11,11,11,11,10,11,10,12,10,10,12,11,10,10,11,13,13,11,12,13,11,11,11,11,8,8,13,12,13,13,11,13,13,12,14,12,10,10,11,13,12,12,11,11,12,13,12,12,12,11,11,11,11,11,12,11,
Pittsburgh Steelers,0.05400000000000004,8,7,5,9,10,10,6,6,7,6,6,8,8,8,12,10,8,7,9,8,7,11,7,8,8,8,8,7,8,7,8,9,8,8,8,7,10,6,9,4,9,8,6,7,9,8,8,8,7,5,7,5,6,6,6,8,8,8,8,8,8,6,9,9,7,8,7,6,9,8,8,6,8,5,7,8,10,7,6,8,6,7,8,9,9,6,9,7,8,7,11,8,7,7,9,8,7,9,7,7,6,9,8,7,9,8,8,6,8,7,7,9,11,8,7,10,8,7,6,5,10,8,8,8,10,7,6,6,8,7,7,9,8,7,7,7,9,8,6,7,7,6,7,9,8,9,8,9,9,8,11,8,6,7,8,8,8,7,9,7,10,8,9,7,6,10,7,8,9,10,9,9,8,7,7,7,8,6,7,8,6,7,8,9,8,6,9,8,6,8,9,6,7,10,9,8,8,7,8,7,6,9,6,10,9,8,6,9,10,10,8,8,7,6,5,9,8,9,9,6,6,7,9,8,10,10,7,9,9,9,7,7,8,6,6,10,8,8,8,9,8,6,10,9,8,7,9,10,5,8,9,9,6,8,5,7,8,8,7,9,9,9,8,7,9,6,8,9,8,9,7,9,10,7,6,10,7,8,7,6,9,9,8,7,9,6,8,10,11,7,8,9,7,8,9,8,8,8,9,7,7,8,7,7,8,7,8,6,4,6,11,6,8,9,8,6,7,6,9,7,5,9,10,7,7,8,8,12,7,10,6,7,6,8,9,8,6,7,8,6,8,8,6,5,8,8,9,7,8,6,7,8,10,7,6,8,7,9,10,8,9,6,8,7,5,9,9,10,8,10,6,7,7,7,8,10,10,10,9,8,10,8,7,8,9,6,9,7,8,7,7,8,5,8,10,8,9,10,7,5,6,9,7,6,8,6,7,10,7,8,8,7,11,7,7,9,8,6,6,8,9,7,8,6,6,8,6,11,10,7,9,8,8,7,7,9,8,7,10,9,9,8,8,7,8,7,9,7,8,6,9,9,7,5,7,7,10,8,6,8,8,6,9,9,7,9,7,7,9,7,9,9,8,6,8,6,9,9,10,9,8,9,8,7,8,6,9,10,11,8,9,8,8,6,10,7,8,8,7,7,7,7,9,7,7,8,7,8,9,7,10,9,8,9,7,10,8,6,6,9,9,7,8,9,9,8,5,6,7,6,9,8,6,8,7,7,8,8,7,8,10,8,8,8,6,8,8,8,8,11,8,7,8,7,10,8,8,5,7,8,9,9,8,7,9,10,7,6,7,8,8,6,7,10,7,9,9,7,9,6,8,7,10,8,8,9,8,6,8,8,9,7,9,7,9,7,7,7,8,11,8,10,7,9,6,8,8,7,9,9,9,8,6,6,7,8,7,10,9,9,7,6,9,8,7,8,8,8,7,8,9,9,8,7,7,8,7,7,7,7,10,7,8,6,7,7,6,9,7,8,9,8,7,5,8,7,7,8,8,8,5,7,6,6,6,10,7,9,4,7,7,10,6,10,8,7,6,11,7,8,7,8,8,7,8,5,10,7,10,9,7,10,6,11,7,6,8,7,8,7,6,7,9,9,9,7,7,7,7,7,8,8,8,7,9,5,9,7,9,6,6,6,9,6,8,6,7,6,7,7,8,7,7,8,10,6,8,9,6,8,5,6,10,9,7,10,8,8,8,9,7,7,6,8,7,9,8,7,8,9,8,7,7,9,7,7,9,8,8,6,8,7,6,10,6,9,6,7,7,7,8,9,10,10,6,8,9,8,9,9,9,9,7,7,7,8,8,8,8,9,9,8,7,7,8,8,9,7,8,9,9,7,8,8,7,6,10,6,8,6,9,5,6,6,6,11,6,6,8,8,8,7,10,8,6,6,8,8,9,7,7,9,7,6,8,10,8,9,8,9,10,8,11,9,7,9,10,6,8,8,7,8,9,7,9,10,7,6,7,8,8,7,11,9,8,6,9,10,7,7,8,9,10,6,10,8,6,7,7,9,7,10,8,8,8,11,9,9,9,7,7,6,6,8,6,8,8,8,7,9,7,9,10,7,8,6,8,8,8,9,7,6,8,7,9,10,8,8,6,7,6,9,7,5,6,9,8,9,7,7,9,8,7,9,6,6,9,8,8,5,10,9,8,6,7,8,9,8,7,6,6,12,7,8,10,10,7,9,6,8,8,9,7,5,10,6,7,7,8,9,7,9,9,11,7,6,8,7,9,8,9,9,10,9,6,8,9,7,9,8,
Kansas City Chiefs,0.3090000000000002,11,8,10,10,9,10,9,9,11,9,10,11,10,12,9,8,5,11,8,9,10,9,9,10,11,7,8,9,9,9,9,9,9,8,9,9,9,12,8,9,11,12,8,9,7,11,9,10,12,10,10,9,10,10,11,11,8,11,11,12,10,7,8,10,8,11,12,10,8,9,11,10,9,9,11,10,8,10,8,8,8,11,8,9,7,9,8,10,10,11,9,7,10,10,9,8,10,10,9,9,10,10,10,10,10,9,8,7,9,11,11,9,6,11,10,10,11,8,9,11,9,7,9,10,9,12,10,10,9,10,11,10,10,9,10,9,9,9,10,8,8,8,9,8,9,9,10,8,9,11,11,10,10,9,9,9,8,11,8,10,9,10,9,8,12,10,8,7,9,9,8,10,8,11,12,11,10,9,10,11,9,9,9,9,9,12,11,10,10,12,11,10,11,11,9,11,10,8,11,10,10,8,10,11,8,10,10,10,11,8,10,11,10,9,10,8,10,10,8,8,9,11,8,9,9,8,9,10,11,7,9,8,9,7,7,10,8,11,9,8,9,6,7,9,7,10,8,10,11,11,10,10,6,8,8,8,9,10,9,10,10,9,8,7,11,9,8,11,10,9,9,11,7,9,11,10,9,8,9,11,7,10,10,8,10,8,8,9,10,8,7,9,10,8,9,9,8,9,9,9,13,9,8,9,11,8,9,9,10,8,8,8,9,10,9,10,9,9,10,7,8,11,9,10,9,11,8,8,11,13,9,8,10,10,10,10,8,8,9,9,10,10,8,9,10,10,10,10,11,7,9,10,8,9,11,11,11,10,8,8,10,7,9,7,9,8,10,8,8,10,7,8,10,11,11,9,9,10,9,9,10,8,7,8,9,9,11,11,8,9,11,10,10,11,6,8,9,8,8,10,9,7,9,9,9,9,9,10,9,6,8,9,9,9,7,8,9,12,8,11,10,9,9,10,12,7,10,10,7,9,8,8,10,9,10,9,12,9,11,9,11,9,10,9,9,7,8,9,11,9,8,12,9,8,10,9,9,7,9,10,8,10,7,8,9,7,9,9,9,10,11,9,9,10,9,10,11,13,11,9,8,9,12,9,9,12,8,9,8,10,9,9,11,9,11,9,10,8,11,7,11,9,9,8,10,10,11,9,12,10,9,10,9,10,9,11,10,11,9,9,11,8,9,12,8,8,9,11,8,10,10,11,7,8,11,12,10,9,10,9,9,9,8,8,8,10,10,10,10,9,9,10,8,10,9,8,8,11,10,10,10,8,9,10,9,10,11,10,9,10,11,11,10,8,9,11,9,10,11,10,11,9,7,11,8,8,7,9,10,10,11,8,8,10,10,11,8,10,8,8,10,10,10,11,9,11,11,11,10,10,7,11,9,11,9,11,10,8,10,6,8,8,9,8,9,8,8,9,8,10,12,10,7,9,10,11,10,7,11,9,10,8,11,11,10,11,11,8,9,10,9,8,8,8,10,8,9,8,9,9,9,8,8,7,10,8,10,12,8,9,10,9,9,10,11,9,8,8,11,11,10,8,10,8,9,7,10,11,11,7,11,10,10,10,7,10,9,8,9,7,9,7,9,10,11,8,9,9,9,12,10,10,9,7,9,8,10,10,10,9,12,8,12,10,9,12,9,10,8,11,9,11,9,10,10,6,11,10,10,11,10,10,7,11,10,9,9,9,10,9,10,9,10,9,10,9,9,9,10,7,11,7,8,10,13,8,10,8,10,7,10,8,10,10,10,5,7,11,8,10,10,10,9,12,9,8,12,10,9,9,9,10,11,12,8,11,9,9,11,8,11,9,10,11,10,7,10,9,8,8,10,10,10,9,9,9,8,9,9,9,11,8,8,9,8,12,9,7,11,8,9,9,9,11,8,6,10,10,8,9,12,11,10,10,10,9,9,9,8,8,10,11,12,8,8,11,8,10,10,10,9,9,8,10,11,7,8,11,12,9,8,12,9,10,10,9,10,9,9,10,11,11,11,10,8,9,10,9,9,10,9,7,9,9,9,10,8,10,8,10,12,8,8,10,8,10,9,9,11,9,10,11,8,9,10,6,10,8,11,12,9,9,9,10,11,9,7,8,10,9,6,9,8,11,10,9,8,10,8,9,10,11,7,9,10,9,8,8,9,12,8,9,9,12,12,7,9,8,10,9,10,11,10,9,8,8,9,9,9,10,9,8,7,8,11,9,9,12,10,11,9,10,11,10,9,11,9,9,9,10,10,10,9,12,10,12,8,8,10,8,
Jacksonville Jaguars,0,1,2,1,2,1,1,3,3,3,1,2,1,2,2,2,4,3,4,2,2,3,2,2,1,2,3,2,1,2,3,1,3,4,1,1,2,1,3,2,1,3,1,2,3,3,2,2,3,2,4,2,1,1,1,2,3,2,1,1,1,1,1,3,1,1,3,2,3,2,1,3,2,1,1,2,1,1,1,1,2,2,2,1,1,3,2,2,2,2,2,1,2,1,2,2,2,2,4,1,3,2,2,3,1,1,2,1,2,1,1,2,1,3,2,2,1,1,2,2,3,2,3,1,1,2,2,5,1,3,1,2,1,1,1,1,1,1,3,1,2,3,3,2,1,2,2,2,2,2,3,1,3,2,1,2,2,1,2,2,1,4,2,2,1,3,2,2,3,2,1,1,1,2,2,2,2,1,3,3,3,4,2,3,1,1,1,2,3,4,1,1,3,4,1,1,2,2,3,3,2,2,1,1,2,2,1,3,1,2,2,1,2,1,3,1,2,3,3,1,1,2,2,2,1,1,2,2,1,1,2,2,1,2,1,3,3,1,2,2,1,2,2,3,1,2,1,2,2,1,1,1,3,1,2,2,2,2,3,2,2,2,1,3,1,1,2,1,1,1,2,2,1,1,2,2,2,1,3,2,3,1,1,1,1,2,1,2,3,2,2,1,1,2,2,3,1,1,4,3,2,3,1,2,2,2,2,2,4,2,4,2,2,2,2,1,3,3,3,2,2,1,2,1,1,2,2,3,3,4,2,3,2,2,1,4,1,2,1,1,3,2,2,1,1,2,2,3,1,1,1,2,2,1,1,1,1,2,2,2,2,2,1,1,3,1,1,2,4,2,2,1,3,1,2,2,1,1,1,2,1,1,2,2,3,2,2,1,4,1,3,2,2,3,3,1,3,2,2,2,2,2,1,3,2,2,1,3,3,2,1,1,2,4,2,1,1,1,1,1,2,1,2,2,2,1,1,2,1,2,3,3,2,1,3,3,1,1,2,2,1,1,1,1,2,2,3,2,2,1,3,1,2,1,3,3,1,1,1,3,2,3,1,1,2,2,2,3,3,2,2,1,2,2,1,2,2,1,2,2,3,2,1,4,1,4,1,2,2,1,2,1,2,1,2,2,3,1,2,2,2,3,4,2,1,2,1,1,2,1,2,2,3,1,1,1,5,3,1,3,2,2,4,2,2,1,1,3,1,1,1,1,2,1,2,2,1,1,1,1,2,1,3,1,1,1,2,1,1,3,2,2,2,1,2,2,2,3,1,3,2,1,1,1,1,1,1,3,2,2,1,2,2,2,4,1,1,2,1,1,3,2,1,1,1,2,3,1,1,2,2,2,2,3,2,2,1,2,1,2,3,2,3,1,1,1,2,2,1,1,1,2,2,1,1,4,3,3,1,2,2,1,2,1,1,2,1,3,1,1,3,2,1,2,2,1,2,1,5,1,2,3,4,2,2,2,2,2,3,1,2,1,2,3,2,2,2,1,3,2,3,2,3,1,4,2,1,1,1,2,1,1,2,3,1,1,2,1,4,4,1,1,3,3,1,2,2,2,1,2,2,2,2,3,2,1,2,2,1,2,3,1,2,1,2,1,2,2,2,1,2,2,3,2,1,1,3,1,1,3,4,2,2,2,1,1,1,1,1,1,2,4,1,3,2,1,2,2,1,1,1,1,2,1,1,1,1,1,1,2,4,2,2,1,3,2,2,2,1,3,2,2,1,1,1,3,1,4,1,2,2,4,1,1,1,2,2,2,1,2,4,2,1,4,1,2,2,2,2,2,1,3,1,2,3,1,2,3,1,2,3,2,1,1,2,2,3,3,1,2,1,2,2,3,2,3,4,3,2,1,2,1,1,4,2,2,3,1,2,3,1,2,1,1,1,1,2,2,3,1,1,1,1,1,2,2,1,2,1,2,2,4,1,1,1,2,2,3,4,1,3,1,2,1,3,1,2,2,1,2,2,1,1,4,1,2,2,1,1,3,1,1,2,4,1,4,2,3,1,3,2,2,1,1,1,2,1,2,1,1,1,2,2,3,3,1,2,1,1,4,3,3,1,1,1,2,1,2,2,1,1,2,1,1,1,2,2,2,3,2,1,3,1,1,2,3,1,3,5,3,2,2,1,2,1,1,2,2,3,2,2,1,1,1,1,1,1,1,3,2,2,3,1,3,2,2,1,3,2,1,3,3,1,1,2,2,2,2,2,1,2,1,2,2,3,3,1,2,2,2,2,3,1,3,1,3,1,2,2,1,2,
New York Jets,0,4,3,3,2,3,2,4,2,1,5,4,2,3,2,4,4,3,3,5,1,3,2,2,4,5,4,2,1,3,2,1,2,4,3,3,2,5,5,2,3,3,5,6,2,4,1,2,2,3,4,3,2,5,2,2,3,3,2,4,3,3,3,3,5,1,1,4,3,3,3,3,2,3,3,2,2,1,4,3,1,3,1,2,2,3,3,2,3,6,2,3,3,1,2,1,2,3,2,3,5,2,4,4,3,2,6,4,1,3,5,5,3,2,4,2,3,2,3,4,2,2,1,4,2,3,2,5,4,4,4,3,3,3,2,1,2,2,2,2,4,1,3,3,3,3,1,4,2,2,1,1,2,2,1,3,2,3,3,2,2,4,1,3,3,2,2,2,4,1,4,3,2,4,3,2,3,4,3,1,2,2,1,5,2,3,3,2,3,5,3,3,2,3,4,2,4,3,3,3,2,2,2,4,3,2,2,5,3,3,1,4,2,3,1,2,3,3,3,2,3,4,4,2,3,1,2,4,4,3,2,2,2,2,2,3,3,3,3,2,4,3,2,2,2,3,3,2,5,4,2,2,2,3,4,3,1,3,2,1,1,2,3,2,3,4,2,3,1,1,2,4,3,2,3,4,3,3,3,3,3,2,3,2,4,2,1,2,2,1,3,1,1,5,3,3,2,5,1,4,3,2,3,1,3,1,3,5,2,4,2,3,4,1,4,3,3,3,3,2,3,3,3,2,3,4,4,4,2,2,3,1,3,2,2,2,2,6,3,3,1,3,1,4,2,2,3,3,1,2,4,2,3,2,3,4,4,2,3,4,2,2,3,3,4,2,3,3,3,2,2,2,2,3,3,1,2,3,2,1,2,1,3,4,2,4,4,3,3,1,4,2,4,2,2,3,2,2,2,2,3,3,3,3,4,4,2,3,3,5,2,3,1,4,3,3,1,4,3,3,2,2,2,3,3,2,4,2,4,5,2,1,2,4,3,2,2,3,2,1,3,3,3,4,2,4,4,4,3,2,3,4,3,3,2,4,3,2,2,4,2,4,2,3,6,2,2,5,2,3,1,4,2,4,1,5,3,1,2,2,2,1,4,2,2,4,2,2,3,3,2,2,2,1,2,2,5,2,3,1,3,1,1,7,1,1,3,3,4,3,4,1,4,4,2,3,4,4,2,2,2,3,2,4,1,1,3,2,2,1,1,3,4,3,4,2,3,1,3,1,2,4,4,4,3,3,3,3,2,3,2,2,4,1,4,2,2,5,4,3,3,2,3,3,2,2,3,3,2,2,4,2,3,4,2,2,2,6,2,2,2,2,2,5,4,2,3,2,3,4,2,3,3,3,3,3,5,2,2,2,4,3,4,5,3,3,4,2,2,2,3,2,2,3,3,2,3,2,3,2,4,2,4,2,4,3,5,4,3,2,4,1,4,4,3,4,1,1,3,1,3,3,1,2,4,3,3,2,3,2,3,2,1,1,2,6,1,5,4,4,3,3,2,2,2,2,3,3,1,2,1,3,4,4,4,3,2,4,2,2,3,3,4,4,3,1,3,2,1,2,1,2,1,2,1,4,2,3,3,3,1,3,2,3,3,3,4,2,5,1,2,2,2,3,3,2,4,3,3,3,2,3,3,2,1,5,3,1,1,3,2,2,3,2,2,3,3,3,3,2,5,2,3,1,2,2,3,3,3,2,4,4,2,4,4,3,3,4,2,2,3,3,2,2,2,3,3,2,2,3,1,3,1,4,2,3,2,1,2,2,2,2,4,1,3,2,3,4,2,2,4,4,5,2,1,2,2,3,2,3,2,3,3,3,3,1,3,3,3,1,2,2,3,3,3,3,2,1,3,2,3,3,2,2,4,3,4,4,4,5,5,2,3,4,4,4,3,1,3,2,4,3,3,2,2,3,5,2,3,3,2,1,4,4,1,1,1,2,2,3,4,3,5,1,5,4,3,3,3,2,3,5,3,3,3,4,4,4,2,2,5,3,6,2,3,3,3,3,2,2,2,1,3,2,4,1,1,3,3,3,3,1,3,2,2,2,1,4,4,2,3,2,2,1,2,5,1,4,2,2,3,3,4,4,5,3,3,3,1,2,2,2,4,1,4,2,2,1,3,3,2,4,3,3,4,4,3,2,4,2,4,2,2,2,1,3,2,3,2,2,2,1,1,2,2,2,3,2,4,2,4,3,2,4,2,3,3,3,3,3,1,5,4,3,3,2,3,3,2,2,4,3,2,2,3,3,2,3,5,1,1,
